"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @InUthdotcom: From selling tea to winning bronze at the #AsianGames: The journey of #HarishKumar.
#AsianGames2018 https://t.co/u36Hq4OdIW",FALSE,0,NA,2018-09-10 02:32:59,FALSE,NA,"1038978612551081984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_libin",3,TRUE,FALSE,NA,NA
"2","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:32:54,FALSE,NA,"1038978594062524417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iiryadii",7361,TRUE,FALSE,NA,NA
"3","RT @Adriandhy: Tadi banyak yang minta versi portrait dengan ukuran yang enak buat dijadiin background ponsel. Ini saya buatkan ya. Silakan…",FALSE,0,NA,2018-09-10 02:32:49,FALSE,NA,"1038978572440887297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","herisetz",515,TRUE,FALSE,NA,NA
"4","RT @Adriandhy: Terlambatnya memang cukup lumayan, saya tahu. Tapi ya masa saya nggak gambar mereka :) #Atung #Kaka #BhinBhin #AsianGames201…",FALSE,0,NA,2018-09-10 02:32:46,FALSE,NA,"1038978558008287232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","herisetz",1850,TRUE,FALSE,NA,NA
"5","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:32:29,FALSE,NA,"1038978487602753537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeongna1",7361,TRUE,FALSE,NA,NA
"6","RT @DivHumas_Polri: Terus Dukung Idolamu dalam Asian Para Games 2018
-Energi Of Asia-
#AsianParaGames2018 #AsianGames2018 #PolriPromoter #P…",FALSE,0,NA,2018-09-10 02:32:23,FALSE,NA,"1038978464924061696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agustian_vera",3,TRUE,FALSE,NA,NA
"7","RT @arieparikesit: Posting perpisahan #AsianGames2018 saya akan cerita sedikit mengenai #KulinerAtletAsianGames2018 terutama di Atlet Villa…",FALSE,0,NA,2018-09-10 02:31:56,FALSE,NA,"1038978350696427520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rusafajar",2825,TRUE,FALSE,NA,NA
"8","I liked a @YouTube video https://t.co/gUPLiQ01Wi Sayonara #AsianGames2018 dari Google Translate",FALSE,0,NA,2018-09-10 02:31:48,FALSE,NA,"1038978317423005696",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","chantikasalsab5",0,FALSE,FALSE,NA,NA
"9","RT @sweetvils: SuJu representando muy bien a 🇰🇷 fue el acto más esperado y aplaudido de los #AsianGames2018 (videos y artículos corroboran…",FALSE,0,NA,2018-09-10 02:31:35,FALSE,NA,"1038978262800711681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gabialejandra94",14,TRUE,FALSE,NA,NA
"10","RT @NajelaaShihab: Hari ini #hariolahraganasional ! Energi #asiangames2018 bisa kita teruskan jadi kebiasaan berharga keluarga. Mari memaha…",FALSE,0,NA,2018-09-10 02:31:18,FALSE,NA,"1038978190541172736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dedik_ari",44,TRUE,FALSE,NA,NA
"11","Google Trans por lo menos te da una idea de lo que dice el artículo. 

SuJu fue invitado a #AsianGames2018 porque e… https://t.co/cgO4dnPfIe",FALSE,5,NA,2018-09-10 02:31:03,TRUE,NA,"1038978127840661504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sweetvils",0,FALSE,FALSE,NA,NA
"12","RT @Ra_THORe: Records broken, history created, hurdles shattered.

A tribute to our athletes, who made the impossible possible at #ASIANGAM…",FALSE,0,NA,2018-09-10 02:30:57,FALSE,NA,"1038978103123615744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAURYARAMESHL",2251,TRUE,FALSE,NA,NA
"13","RT @DivHumas_Polri: Terus Dukung Idolamu dalam Asian Para Games 2018
-Energi Of Asia-
#AsianParaGames2018 #AsianGames2018 #PolriPromoter #P…",FALSE,0,NA,2018-09-10 02:30:42,FALSE,NA,"1038978039923654656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgusBambangWin3",3,TRUE,FALSE,NA,NA
"14","RT @setkabgoid: Walaupun #AsianGames2018 tlh usai,perjuangan para atlet tdk akan dilupakan. Setkab ajak kamu utk menebak 5 atlet yg tlh ber…",FALSE,0,NA,2018-09-10 02:30:36,FALSE,NA,"1038978013583437824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","astdew_",379,TRUE,FALSE,NA,NA
"15","RT @naralokesh: Kudos to 16-year-old Indian shooter Saurabh Chaudhary for clinching gold at the #AsianGames2018 It is pleasantly surprising…",FALSE,0,NA,2018-09-10 02:30:17,FALSE,NA,"1038977932771778561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Madhavaraju143",494,TRUE,FALSE,NA,NA
"16","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:30:13,FALSE,NA,"1038977919240916992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aulia_fawzia",7361,TRUE,FALSE,NA,NA
"17","RT @asiangames2018: Thank you for making #AsianGames2018 a big blast. This wouldn't have been possible without you. This is not a goodbye;…",FALSE,0,NA,2018-09-10 02:30:09,FALSE,NA,"1038977902002335744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aulia_fawzia",910,TRUE,FALSE,NA,NA
"18","Closing Ceremony Asian Games 2018 Jakarta Palembang Indonesia #ClosingCeremonyAsianGames2018  https://t.co/ZBBFqblMgv #AsianGames2018",FALSE,0,NA,2018-09-10 02:29:54,FALSE,NA,"1038977836168634370",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Cisitu_City",0,FALSE,FALSE,NA,NA
"19","RT @naralokesh: Great display of wrestling skill by #DivyaKakran to win bronze in women's 68kg freestyle category #AsianGames #AsianGames20…",FALSE,0,NA,2018-09-10 02:29:52,FALSE,NA,"1038977831395504128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Madhavaraju143",472,TRUE,FALSE,NA,NA
"20","Terus Dukung Idolamu dalam Asian Para Games 2018
-Energi Of Asia-
#AsianParaGames2018 #AsianGames2018… https://t.co/D0P7whpE4s",FALSE,6,NA,2018-09-10 02:29:23,TRUE,NA,"1038977709559275520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DivHumas_Polri",3,FALSE,FALSE,NA,NA
"21","RT @indtravel: #AsianGames2018 might be over, but that does not mean the thrill is gone. Revisit the promotional billboards and be inspired…",FALSE,0,NA,2018-09-10 02:29:22,FALSE,NA,"1038977701757865984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","66travel",42,TRUE,FALSE,NA,NA
"22","RT @asiangames2018: During #AsianGames2018, 16,000 athletes and team officials had made Indonesia their home for two weeks. Let's take a to…",FALSE,0,NA,2018-09-10 02:29:17,FALSE,NA,"1038977681642016768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rizki_multazam",176,TRUE,FALSE,NA,NA
"23","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:29:15,FALSE,NA,"1038977675879010305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dluna_lee",7361,TRUE,FALSE,NA,NA
"24","RT @naralokesh: Bronze for #SantoshKumar as he went down fighting against Vietnam's Bui in Wushu Men's Sanda 56 kg event at the #AsianGames…",FALSE,0,NA,2018-09-10 02:28:54,FALSE,NA,"1038977588226482177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Madhavaraju143",468,TRUE,FALSE,NA,NA
"25","RT @narendramodi: Amit Panghal has become a household name in India thanks to his success in boxing at the Asian Games 2018. Interacted wit…",FALSE,0,NA,2018-09-10 02:28:27,FALSE,NA,"1038977473596276736",NA,"<a href=""http://www.underconstruction.com"" rel=""nofollow"">just a retweeter</a>","Lebrot23",1610,TRUE,FALSE,NA,NA
"26","RT @WeLoveChoiSiwon: 180902 - jovian.lukito IG update with Siwon at #AsianGames2018 .  #Siwon #최시원 #崔始源 https://t.co/ihXerVZf88",FALSE,0,NA,2018-09-10 02:28:24,FALSE,NA,"1038977461147455488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nuryuana15_",24,TRUE,FALSE,NA,NA
"27","RT @ncbn: The Indian Wushu champions added 4 more bronze medals to the country’s tally. Congratulating Roshibina Devi, Santosh Kumar, Surya…",FALSE,0,NA,2018-09-10 02:28:03,FALSE,NA,"1038977370940567552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Madhavaraju143",549,TRUE,FALSE,NA,NA
"28","RT @narendramodi: Amit Panghal has become a household name in India thanks to his success in boxing at the Asian Games 2018. Interacted wit…",FALSE,0,NA,2018-09-10 02:27:58,FALSE,NA,"1038977351802150914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NKHarsha1",1610,TRUE,FALSE,NA,NA
"29","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:27:53,FALSE,NA,"1038977328527953921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mkulkarni72",138,TRUE,FALSE,NA,NA
"30","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:27:51,FALSE,NA,"1038977323192791040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SKalambarkar",138,TRUE,FALSE,NA,NA
"31","RT @naralokesh: Terrific effort by 15-year old Shardul Vihan to win silver in men’s doubles trap shooting event. #AsianGames2018 Achieving…",FALSE,0,NA,2018-09-10 02:27:41,FALSE,NA,"1038977278955286528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Madhavaraju143",463,TRUE,FALSE,NA,NA
"32","Dalam istilah asuransi sering mendengar kata ""Lapse"". Apa sih ""Lapse"" itu? Simak penjelasannya di gambar ya!
.
.… https://t.co/UcMygPJFpw",FALSE,1,NA,2018-09-10 02:27:34,TRUE,NA,"1038977250392043520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","askrindo",0,FALSE,FALSE,NA,NA
"33","RT @setkabgoid: Walaupun #AsianGames2018 tlh usai,perjuangan para atlet tdk akan dilupakan. Setkab ajak kamu utk menebak 5 atlet yg tlh ber…",FALSE,0,NA,2018-09-10 02:27:31,FALSE,NA,"1038977239642066944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syahchandg",379,TRUE,FALSE,NA,NA
"34","RT @tenis_indonesia: #FaktaNo2 #EmasAldilaChristo
#AldilaSutjiadi merasa sangat yakin bermain #MixedDoubles bersama #ChristoRungkat di @asi…",FALSE,0,NA,2018-09-10 02:27:28,FALSE,NA,"1038977224865501184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NYSNMedia",2,TRUE,FALSE,NA,NA
"35","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:26:44,FALSE,NA,"1038977040542650368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deeaaa17",7361,TRUE,FALSE,NA,NA
"36","RT @DipikaPallikal: 🥈🥉 #AsianGames2018 https://t.co/YdAibiS35Y",FALSE,0,NA,2018-09-10 02:26:24,FALSE,NA,"1038976959043198978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganesh_linga",576,TRUE,FALSE,NA,NA
"37","I liked a @YouTube video https://t.co/evSg6p9UBY Sayonara #AsianGames2018 dari Google Translate",FALSE,0,NA,2018-09-10 02:26:05,FALSE,NA,"1038976877191258112",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","Risyam12",0,FALSE,FALSE,NA,NA
"38","RT @shirishthorat: I am a Complan boy
I am a Horlicks girl
Boost is the secret of my energy 

Koi fayda nahi - all medals went to roti, chu…",FALSE,0,NA,2018-09-10 02:26:03,FALSE,NA,"1038976870476214272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamNagaveni",5434,TRUE,FALSE,NA,NA
"39","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:26:02,FALSE,NA,"1038976863605993472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","draxe11",7361,TRUE,FALSE,NA,NA
"40","Tonton ""DJ EMANG LAGI TAMPAN (MANTAP JIWA BROO) NEW 2018

#RealTime #djemanglagitampan
#remix… https://t.co/sdj8zsa6lG",FALSE,0,NA,2018-09-10 02:25:48,TRUE,NA,"1038976806768893952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siskasa59661645",0,FALSE,FALSE,NA,NA
"41","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:25:13,FALSE,NA,"1038976658101784582",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RRindryArmy193",7361,TRUE,FALSE,NA,NA
"42","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:25:03,FALSE,NA,"1038976616527872000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoinKha40611409",138,TRUE,FALSE,NA,NA
"43","RT @bigbad_boy: Sad 😭😭😭😭😭😭😭😭😭😭😭😭😭 https://t.co/NGPsNK5krM",FALSE,0,NA,2018-09-10 02:25:01,FALSE,NA,"1038976607757557760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putlisalju",6,TRUE,FALSE,NA,NA
"44","RT @Ra_THORe: I extend my gratitude to @rajnathsingh ji @PiyushGoyal ji @ChBirenderSingh ji and @jualoram ji for encouraging our athletes w…",FALSE,0,NA,2018-09-10 02:24:46,FALSE,NA,"1038976545853984769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ballahparas",267,TRUE,FALSE,NA,NA
"45","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:24:30,FALSE,NA,"1038976479625764864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mdshaha76148203",138,TRUE,FALSE,NA,NA
"46","Click this link 👇
https://t.co/4AUZBMGv7l

#AMCBOverdose #2019TetapJokowi #AsianGames2018 #JakJapanMatsuri2018… https://t.co/iRqdPrjRoR",FALSE,0,NA,2018-09-10 02:24:20,TRUE,NA,"1038976436256702466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AryaGusti",0,FALSE,FALSE,NA,NA
"47","RT @Ra_THORe: It was a delightful start to the day as our champions from #ASIANGAMES2018 met PM @narendramodi Ji. As a leader who firmly be…",FALSE,0,NA,2018-09-10 02:24:13,FALSE,NA,"1038976406565400581",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatishC49046217",2018,TRUE,FALSE,NA,NA
"48","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:24:06,FALSE,NA,"1038976380044685317",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dabral_chand",481,TRUE,FALSE,NA,NA
"49","Click this link 👇
https://t.co/9UfkiM3FoR

#AMCBOverdose #2019TetapJokowi #AsianGames2018 #JakJapanMatsuri2018… https://t.co/9mARVCXUE2",FALSE,0,NA,2018-09-10 02:23:46,TRUE,NA,"1038976295084863489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AryaGusti",0,FALSE,FALSE,NA,NA
"50","RT @danillariyadi: YaAllah gua nangisin maskot:( https://t.co/ju2slVYwk3",FALSE,0,NA,2018-09-10 02:23:38,FALSE,NA,"1038976261291266048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dellaaaaaee",1,TRUE,FALSE,NA,NA
"51","RT @Adriandhy: Terlambatnya memang cukup lumayan, saya tahu. Tapi ya masa saya nggak gambar mereka :) #Atung #Kaka #BhinBhin #AsianGames201…",FALSE,0,NA,2018-09-10 02:23:20,FALSE,NA,"1038976187169525760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baetisjy",1850,TRUE,FALSE,NA,NA
"52","Click this link 👇
https://t.co/prngZnUcGd

#AMCBOverdose #2019TetapJokowi #AsianGames2018 #JakJapanMatsuri2018… https://t.co/jQqVf38Eww",FALSE,0,NA,2018-09-10 02:22:52,TRUE,NA,"1038976069838155776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AryaGusti",0,FALSE,FALSE,NA,NA
"53","RT @asiangames2018: Leeteuk, leader of the group, confessed to have been surprised and elated to be invited to perform at the Asian Games 2…",FALSE,0,NA,2018-09-10 02:22:44,FALSE,NA,"1038976034874388480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kyuhyun07octa",3095,TRUE,FALSE,NA,NA
"54","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:22:11,FALSE,NA,"1038975895418036224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gladeolie",138,TRUE,FALSE,NA,NA
"55","Dana Bantuan Parpol di DKI Akhirnya Naik #Pemilu2019 #Pilpres2019 #2019GantiPresiden #2019TetapJokowi #PersijaDay… https://t.co/6FkiNA7ZI7",FALSE,0,NA,2018-09-10 02:21:41,TRUE,NA,"1038975770566123522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","InfoPemilu20I9",0,FALSE,FALSE,NA,NA
"56","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:21:00,FALSE,NA,"1038975597899218946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mochiELF_",7361,TRUE,FALSE,NA,NA
"57","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:20:47,FALSE,NA,"1038975543171903488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrasadDShetty",481,TRUE,FALSE,NA,NA
"58","@zainul_munas @asiangames2018 @imam_nahrawi @jokowi Mantab Pak Caleg DPRRI Dapil 10, Seniore iki gak pernah diajak komunikasi rek ???",FALSE,0,"zainul_munas",2018-09-10 02:20:20,FALSE,"1038810061806567425","1038975429988638720","65409203","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasyimSyufi",0,FALSE,FALSE,NA,NA
"59","RT @toymango: Only in Bengal. 🙈 Someone has written a letter to Anandabazar's editor saying the #AsianGames2018 gold in bridge, led by two…",FALSE,0,NA,2018-09-10 02:20:16,FALSE,NA,"1038975413312204800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tinaedwin",11,TRUE,FALSE,NA,NA
"60","CHAMPIONS Congratz.! Sri Lanka beat Singapore 69-50 to win the #AsianNetballChampionship2018 #lka #SriLanka, #5th… https://t.co/z0QcSyBTHE",FALSE,0,NA,2018-09-10 02:20:14,TRUE,NA,"1038975403312832512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rushdy_nizar",0,FALSE,FALSE,NA,NA
"61","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:20:08,FALSE,NA,"1038975381095702528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sill69271073",7361,TRUE,FALSE,NA,NA
"62","RT @yesunshinepics: 180902 Bonamana! 💙🎆 

#AsianGames2018 #AsianGameswithSJ @shfly3424 #yesung #예성 https://t.co/uiJlcn10Db",FALSE,0,NA,2018-09-10 02:19:51,FALSE,NA,"1038975309427736576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hyunsueung",107,TRUE,FALSE,NA,NA
"63","RT @Adriandhy: Terlambatnya memang cukup lumayan, saya tahu. Tapi ya masa saya nggak gambar mereka :) #Atung #Kaka #BhinBhin #AsianGames201…",FALSE,0,NA,2018-09-10 02:19:49,FALSE,NA,"1038975300720254977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalkulusturunan",1850,TRUE,FALSE,NA,NA
"64","RT @Adriandhy: Terlambatnya memang cukup lumayan, saya tahu. Tapi ya masa saya nggak gambar mereka :) #Atung #Kaka #BhinBhin #AsianGames201…",FALSE,0,NA,2018-09-10 02:19:41,FALSE,NA,"1038975265504784385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ichannisa1325",1850,TRUE,FALSE,NA,NA
"65","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:19:40,FALSE,NA,"1038975263839727616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","afni_afna",7361,TRUE,FALSE,NA,NA
"66","RT @asiangames2018: Leeteuk, leader of the group, confessed to have been surprised and elated to be invited to perform at the Asian Games 2…",FALSE,0,NA,2018-09-10 02:19:39,FALSE,NA,"1038975258873618432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arriiinnkim",3095,TRUE,FALSE,NA,NA
"67","RT @NSaina: Throwback Asian Games 2018 .... good memories #Asiangames2018 #Jakarta #bronzemedal 🥉 https://t.co/7jvPqASXA2",FALSE,0,NA,2018-09-10 02:18:40,FALSE,NA,"1038975011606781952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikhil9650",138,TRUE,FALSE,NA,NA
"68","RT @onlynikil: Silver Medalists of Asian Games 2018 Felicitated at Vellammal Event Video

https://t.co/ykuFkYjoNn

#SilverMedalists #AsianG…",FALSE,0,NA,2018-09-10 02:18:38,FALSE,NA,"1038975000944857088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","karthigeyancmt",1,TRUE,FALSE,NA,NA
"69","RT @Ra_THORe: The biggest highlight of #AsianGames2018 is the emergence of young athletes. 

It wasn't just one of India's best evr medal h…",FALSE,0,NA,2018-09-10 02:18:20,FALSE,NA,"1038974929088040960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prashan35039836",481,TRUE,FALSE,NA,NA
"70","Cuma mau ngucapin terima kasih pada @asiangames2018 dan @sinisukaanthony badmintalk_com kemarin salah satu ponakan… https://t.co/1pbndpfccJ",FALSE,0,NA,2018-09-10 02:17:24,TRUE,NA,"1038974690591744000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","deaedensor",0,FALSE,FALSE,NA,NA
"71","I liked a @YouTube video https://t.co/xVluSaOdKN ini video latihannya guys. mau nangis ratoh jaroe gaspol
Tari saman #asiangames2018",FALSE,0,NA,2018-09-10 02:17:22,FALSE,NA,"1038974684597911553",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","sendirians",0,FALSE,FALSE,NA,NA
"72","RT @NajelaaShihab: Hari ini #hariolahraganasional ! Energi #asiangames2018 bisa kita teruskan jadi kebiasaan berharga keluarga. Mari memaha…",FALSE,0,NA,2018-09-10 02:17:10,FALSE,NA,"1038974635461599232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","siiemak",44,TRUE,FALSE,NA,NA
"73","RT @TheRohitGulati: दूध दही का खाना सै, 
यो माहरा हरियाणा सै 💪🏼

#AsianGames2018
#India 🇮🇳 #Hariyana https://t.co/9w4NagwsSC",FALSE,0,NA,2018-09-10 02:16:51,FALSE,NA,"1038974552166948865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ror_manish",76,TRUE,FALSE,NA,NA
"74","RT @asiangames2018: It's time to turn off the screens; close the door; dim the lights, and move towards a new day. It's been an eventful tw…",FALSE,0,NA,2018-09-10 02:16:16,FALSE,NA,"1038974408444923904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rinoxrino",7361,TRUE,FALSE,NA,NA
"75","RT @bishnoikuldeep: Was honoured to meet #AsianGames2018 Gold Medallist and pride of India #AmitPanghal and his family. I wish him best of…",FALSE,0,NA,2018-09-10 02:16:02,FALSE,NA,"1038974348944494593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghanghas_rajesh",107,TRUE,FALSE,NA,NA
"76","This is not a good bye; 
It's a see-you-later..
.
.
So many memories of joy, happiness, sadness, humor and sillines… https://t.co/jViGFS7mNt",FALSE,0,NA,2018-09-10 02:15:28,TRUE,NA,"1038974203758669825",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fitriis11",0,FALSE,FALSE,NA,NA
"77","एशियन गेम्स 2018 में भारतीय महिला हॉकी टीम का प्रदर्शन शानदार रहा। टीम ने सिल्वर मेडल जीतकर देश का नाम रोशन किया।… https://t.co/LoyHqFyVwK",FALSE,3,NA,2018-09-10 02:15:00,TRUE,NA,"1038974088990089216",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MyNation",0,FALSE,FALSE,NA,NA
